File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable bullet
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1029384_210322170556940994;;06/01/2025;3M;06/01/2025;Yes;Long;2757,55;2757,55;07/01/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2757,55;;;;;;;;;;;;;No;;6,4879999999999995;3,25;06/01/2025;EURIBOR_SWAP;3M;0;;06/01/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1032615_210310040550003005;;09/01/2025;3M;09/04/2025;Yes;Long;56723,67;56723,67;10/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;56723,67;;;;;;;;;;;;;No;;4,695;1,43;09/01/2025;EURIBOR_SWAP;3M;0;;09/01/2025;3M;;;1,43;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1033572_210302170550003983;;01/12/2024;3M;01/03/2025;Yes;Long;40498,43;40498,43;02/03/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;40498,43;;;;;;;;;;;;;No;;6,755;3,25;01/12/2024;EURIBOR_SWAP;3M;0;;01/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01010300;;01;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01010300;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1033661_210320410550002679;;25/02/2025;3M;25/11/2025;Yes;Long;7974,88;7974,88;26/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7974,88;;;;;;;;;;;;;No;;5,452;2,4299999999999997;25/02/2025;EURIBOR_SWAP;3M;0;;25/02/2025;3M;;;2,4299999999999997;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1043751_210372380550003402;;20/12/2024;3M;20/03/2025;Yes;Long;29889,51;29889,51;21/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;29889,51;;;;;;;;;;;;;No;;6,418;2,96;20/12/2024;EURIBOR_SWAP;3M;0;;20/12/2024;3M;;;2,96;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1044041_210329000550101928;;10/02/2025;3M;10/11/2026;Yes;Long;5980,18;5980,18;11/11/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5980,18;;;;;;;;;;;;;No;;6,282;3,25;10/02/2025;EURIBOR_SWAP;3M;0;;10/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F06;Adultos 2B;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;104512_210325010557032377;;27/01/2025;3M;27/04/2027;Yes;Long;45000;45000;28/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;45000;;;;;;;;;;;;;No;;5,822;2,75;27/01/2025;EURIBOR_SWAP;3M;0;;27/01/2025;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1045876_210301680550008451;;11/01/2025;3M;11/04/2025;Yes;Long;14099,88;14099,88;12/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;14099,88;;;;;;;;;;;;;No;;6,173;2,9499999999999997;11/01/2025;EURIBOR_SWAP;3M;0;;11/01/2025;3M;;;2,9499999999999997;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1046452_210357100550004563;;01/01/2025;3M;01/07/2025;Yes;Long;17037,36;17037,36;02/07/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17037,36;;;;;;;;;;;;;No;;6,529;3,25;01/01/2025;EURIBOR_SWAP;3M;0;;01/01/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1046896_210382010540063759;;05/12/2024;1M;28/03/2026;Yes;Long;17919463,09;17919463,09;05/04/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17919463,09;;;;;;;;;;;;;No;;3,644;0,525;06/12/2024;EURIBOR_SWAP;3M;0;;06/12/2024;1M;;;0,525;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1046897_210379300550000629;;05/12/2024;3M;05/06/2025;Yes;Long;943,1;943,1;06/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;943,1;;;;;;;;;;;;;No;;4,249;0,8;05/12/2024;EURIBOR_SWAP;3M;0;;05/12/2024;3M;;;0,8;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1047927_210372260550005789;;08/01/2025;3M;08/10/2025;Yes;Long;696,13;696,13;09/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;696,13;;;;;;;;;;;;;No;;6,018;2,75;08/01/2025;EURIBOR_SWAP;3M;0;;08/01/2025;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131200;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1048170_210330120550010468;;03/01/2025;3M;03/04/2025;Yes;Long;15000;15000;04/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15000;;;;;;;;;;;;;No;;5,896;2,65;03/01/2025;EURIBOR_SWAP;3M;0;;03/01/2025;3M;;;2,65;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131013;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;60;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1048544_210320500550004620;;14/01/2025;3M;14/01/2025;Yes;Long;10766,07;10766,07;15/01/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10766,07;;;;;;;;;;;;;No;;5,279;2,1;14/01/2025;EURIBOR_SWAP;3M;0;;14/01/2025;3M;;;2,1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1048739_210360400550000094;;07/12/2024;3M;07/03/2025;Yes;Long;3185,79;3185,79;08/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3185,79;;;;;;;;;;;;;No;;6,199000000000001;2,75;07/12/2024;EURIBOR_SWAP;3M;0;;07/12/2024;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131200;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1048797_210309040550001732;;20/02/2025;3M;20/11/2025;Yes;Long;299948,12;299948,12;21/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;299948,12;;;;;;;;;;;;;No;;4,013;1;20/02/2025;EURIBOR_SWAP;3M;0;;20/02/2025;3M;;;1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Privada;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1051916_210374010550004368;;28/02/2025;3M;28/05/2025;Yes;Long;199939,88;199939,88;29/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;199939,88;;;;;;;;;;;;;No;;3,9120000000000004;1;28/02/2025;EURIBOR_SWAP;3M;0;;28/02/2025;3M;;;1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1052065_210350050550002257;;29/01/2025;3M;29/04/2027;Yes;Long;19843,58;19843,58;30/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19843,58;;;;;;;;;;;;;No;;5,405;2,5;29/01/2025;EURIBOR_SWAP;6M;0;;29/01/2025;3M;;;2,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.2;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1052297_210340520550004571;;05/12/2024;3M;05/03/2025;Yes;Long;47859,77;47859,77;06/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;47859,77;;;;;;;;;;;;;No;;5,449;2;05/12/2024;EURIBOR_SWAP;3M;0;;05/12/2024;3M;;;2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F06;Adultos 2B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1052954_210342050553142548;;18/01/2025;3M;18/04/2025;Yes;Long;10750,59;10750,59;19/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10750,59;;;;;;;;;;;;;No;;5,668;2,46;18/01/2025;EURIBOR_SWAP;3M;0;;18/01/2025;3M;;;2,46;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F04;Adultos 1B;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;105628_210376370540025057;;26/02/2025;6M;26/02/2026;Yes;Long;2000000;2000000;26/02/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2000000;;;;;;;;;;;;;No;;4,6080000000000005;1,2;27/02/2025;EURIBOR_SWAP;6M;0;;27/02/2025;6M;;;1,2;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.04.05.03.00 Resto;33553000004;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.2;Original;EUR;Activo general;2025-02;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1057426_210370290550005500;;03/12/2024;3M;03/06/2025;Yes;Long;15930,36;15930,36;04/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15930,36;;;;;;;;;;;;;No;;5,338;1,7500000000000002;03/12/2024;EURIBOR_SWAP;1M;0;;03/12/2024;3M;;;1,7500000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1058282_21030027SW59580R;;02/12/2024;6M;01/12/2025;Yes;Long;5333336;5333336;01/12/2010;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;59580;No;;EUR;Amortized cost;;;;;;;;;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;;;;;No;;3,759;0;02/12/2024;EURIBOR_SWAP;6M;;;02/12/2024;6M;;;0;TE;SWAP RECIBE NO COBERTURA;Tesoreria;VAR;EUR;987;006;;AFB;....;;;;;GRANDE;;;;;;;;J;;N;;NS;Original;EUR;Activo general;2024-12;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1058395_210382010540072188;;31/12/2024;3M;30/12/2025;Yes;Long;4622683,21;4622683,21;28/06/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4622683,21;;;;;;;;;;;;;No;;8,6037;4;01/01/2025;LIBOR_USD;3M;0;;01/01/2025;3M;;;4;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;USD;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1060240_210304420550004042;;28/01/2025;3M;28/04/2027;Yes;Long;6499,13;6499,13;29/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6499,13;;;;;;;;;;;;;No;;5,059;2;28/01/2025;EURIBOR_SWAP;3M;0;;28/01/2025;3M;;;2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F04;Adultos 1B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1061206_21030027SW58111R;;15/05/2025;6M;15/05/2030;Yes;Long;53651461,5;53651461,5;14/01/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;58111;No;;EUR;Fair value;;Other;;;;;;;DEUTSCHE BANK A.G.;;;;;No;;3,5000000000000004;1,094;15/05/2027;EURIBOR_SWAP;6M;;;15/05/2027;6M;;;1,094;TE;SWAP RECIBE RF CAE INFL;Tesoreria;VAR;EUR;987;006;;AFB;....;;;IT0005387052_RF04;;GRANDE;;;;;;;;J;Gobierno Central;N;;A.5.1.2;Original;EUR;Activo general;2027-05;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;FAIR_VALUE_OTHER;;;FIJO;NO;NO;;;;
contract;1061924_210355800550009351;;28/01/2025;3M;28/04/2027;Yes;Long;99622,68;99622,68;29/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;99622,68;;;;;;;;;;;;;No;;5,559;2,5;28/01/2025;EURIBOR_SWAP;3M;0;;28/01/2025;3M;;;2,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1062113_210310820550003180;;26/12/2024;3M;26/09/2025;Yes;Long;1963,98;1963,98;27/09/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1963,98;;;;;;;;;;;;;No;;6,351999999999999;3;26/12/2024;EURIBOR_SWAP;3M;0;;26/12/2024;3M;;;3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131013;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1063946_210308650550003087;;10/12/2024;3M;10/06/2025;Yes;Long;15000;15000;11/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15000;;;;;;;;;;;;;No;;6,712;3,25;10/12/2024;EURIBOR_SWAP;3M;0;;10/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F07;Adultos 3;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1064973_210320010550014584;;08/02/2025;3M;08/02/2025;Yes;Long;5102,9;5102,9;09/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5102,9;;;;;;;;;;;;;No;;6,549;3,5000000000000004;08/02/2025;EURIBOR_SWAP;3M;0;;08/02/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1065188_210343900550100708;;04/01/2025;3M;04/07/2025;Yes;Long;9674,73;9674,73;05/07/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9674,73;;;;;;;;;;;;;No;;5,9959999999999996;2,75;04/01/2025;EURIBOR_SWAP;3M;0;;04/01/2025;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131200;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1065709_210353470550006679;;08/02/2025;3M;08/05/2025;Yes;Long;3768,93;3768,93;09/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3768,93;;;;;;;;;;;;;No;;4,699;1,6500000000000001;08/02/2025;EURIBOR_SWAP;3M;0;;08/02/2025;3M;;;1,6500000000000001;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1065989_210342050550100776;;29/11/2024;6M;29/05/2025;Yes;Long;99096,91;99096,91;30/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;99096,91;;;;;;;;;;;;;No;;3,934;1,24;29/05/2025;EURIBOR_SWAP;6M;0;;29/05/2025;6M;;;1,24;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131003;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.2;Original;EUR;Activo general;2025-05;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
