File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable annuity
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Current payment;Principal payments rate;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1000622_210322410503312221;;28/12/2024;1M;;;;28/11/2024;28/01/2029;Yes;Long;44364;44364;18/05/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;44364;;;;;;;;;;;;;No;;4,772;0,75;29/01/2025;EURIBOR_SWAP;12M;0;;29/01/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000625_210378430500256248;;14/12/2024;1M;;;;14/11/2024;14/06/2033;Yes;Long;62130,85;62130,85;14/09/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;62130,85;;;;;;;;;;;;;No;;4,276;0,75;15/09/2025;EURIBOR_SWAP;12M;0;;15/09/2025;12M;;2M;0,75;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000626_210332220505007209;;26/12/2024;1M;;;;26/11/2024;26/03/2048;Yes;Long;77087,49;77087,49;26/03/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;77087,49;;;;;;;;;;;;;No;;3,9759999999999995;0,25;27/03/2025;EURIBOR_SWAP;12M;0;;27/03/2025;12M;;;0,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;476;112004;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F05;Adultos 2A;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000689_210303240510001067;;25/12/2024;1M;;;;25/11/2024;25/01/2025;Yes;Long;845,35;845,35;25/01/2000;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;845,35;;;;;;;;;;;;;No;;4,676;1;25/01/2025;EURIBOR_SWAP;12M;0;;25/01/2025;12M;;;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F08;Seniors 1;82;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000690_210372640500009532;;19/12/2024;1M;;;;19/11/2024;19/02/2033;Yes;Long;30622,24;30622,24;19/02/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;30622,24;;;;;;;;;;;;;No;;4,179;0,5;20/02/2025;EURIBOR_SWAP;12M;0;;20/02/2025;12M;;2M;0,5;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000698_210370580500052565;;26/12/2024;1M;;;;26/11/2024;26/05/2044;Yes;Long;65548,44;65548,44;26/12/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;65548,44;;;;;;;;;;;;;No;;4,760000000000001;0,6;27/12/2024;EURIBOR_SWAP;12M;0;;27/12/2024;12M;;2M;0,6;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000704_210328470506075212;;28/12/2024;1M;;;;28/11/2024;28/10/2037;Yes;Long;54504,86;54504,86;28/10/2010;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;54504,86;;;;;;;;;;;;;No;;3,816;0,65;29/10/2025;EURIBOR_SWAP;12M;0;;29/10/2025;12M;;2M;0,65;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F06;Adultos 2B;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000705_210340460500097653;;29/12/2024;1M;;;;29/11/2024;29/09/2040;Yes;Long;93588,65;93588,65;29/09/2017;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;93588,65;;;;;;;;;;;;;No;;5,676;2,15;30/09/2025;EURIBOR_SWAP;12M;0;;30/09/2025;12M;;2M;2,15;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010200;;F06;Adultos 2B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000707_210371040500055744;;20/12/2024;1M;;;;20/11/2024;20/09/2025;Yes;Long;8258,43;8258,43;20/05/2016;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8258,43;;;;;;;;;;;;;No;;4,09;1,6;21/05/2025;EURIBOR_SWAP_MAS_0,025;12M;0;;21/05/2025;6M;;;1,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;01030202;;02;PYME - PEQUE�A;;;;;120;130;140;J;;N;N;A.2.1.4;Original;EUR;Activo general;2025-05;Sensible;01030201;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1000716_210301390500003637;;07/12/2024;1M;;;;07/11/2024;07/02/2033;Yes;Long;49481,89;49481,89;07/02/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49481,89;;;;;;;;;;;;;No;;4,15;0,5;08/08/2025;EURIBOR_SWAP;12M;0;;08/08/2025;12M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F04;Adultos 1B;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000719_210378430500164061;;05/12/2024;1M;;;;05/11/2024;05/08/2049;Yes;Long;111486,68;111486,68;22/07/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;111486,68;;;;;;;;;;;;;No;;4,09;0,44;06/02/2025;EURIBOR_SWAP;12M;0;15;06/02/2025;6M;;2M;0,44;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F05;Adultos 2A;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1000751_210310670500018067;;11/12/2024;1M;;;;11/11/2024;11/05/2030;Yes;Long;21105,85;21105,85;11/05/2005;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;21105,85;;;;;;;;;;;;;No;;4,718;1;12/05/2025;EURIBOR_SWAP;12M;0;;12/05/2025;12M;;2M;1;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;432;112014;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F07;Adultos 3;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000789_210312395209200001;;20/12/2024;1M;;;;20/11/2024;20/02/2029;Yes;Long;10944,49;10944,49;20/02/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10944,49;;;;;;;;;;;;;No;;4,7;1;21/02/2025;EURIBOR_SWAP;12M;3,25;;21/02/2025;12M;;2M;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000792_210302700500013316;;05/12/2024;1M;;;;05/11/2024;05/04/2036;Yes;Long;62502,85;62502,85;05/09/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;62502,85;;;;;;;;;;;;;No;;4,359;0,75;06/03/2025;EURIBOR_SWAP;12M;0;;06/03/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F06;Adultos 2B;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000815_210371590500144224;;29/12/2024;1M;;;;29/11/2024;29/08/2033;Yes;Long;19799,26;19799,26;29/08/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19799,26;;;;;;;;;;;;;No;;4,38;0,73;30/08/2025;EURIBOR_SWAP;12M;0;;30/08/2025;12M;;2M;0,73;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F06;Adultos 2B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000830_210345000510000103;;29/12/2024;1M;;;;29/11/2024;29/04/2028;Yes;Long;2144625,93;2144625,93;29/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2144625,93;;;;;;;;;;;;;No;;7,414999999999999;3,744;30/04/2025;EURIBOR_SWAP;12M;0;;30/04/2025;12M;;2M;3,744;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;VAR;EUR;051;339;113142;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1000831_210310540500023210;;15/12/2024;1M;;;;15/11/2024;15/10/2051;Yes;Long;364121,24;364121,24;15/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;364121,24;;;;;;;;;;;;;No;;1,7000000000000002;0,5;16/04/2025;EURIBOR_SWAP;12M;0;;16/04/2025;6M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;492;112068;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000848_210346000502744195;;26/12/2024;1M;;;;26/11/2024;26/10/2025;Yes;Long;1603,84;1603,84;19/08/2002;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1603,84;;;;;;;;;;;;;No;;4;0,75;26/10/2025;EURIBOR_SWAP;12M;0;;26/10/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000862_210342740503256512;;19/12/2024;1M;;;;19/11/2024;19/08/2046;Yes;Long;85502,76;85502,76;19/08/2011;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;85502,76;;;;;;;;;;;;;No;;3,859;0,25;20/02/2025;EURIBOR_SWAP;12M;0;;20/02/2025;12M;;2M;0,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F06;Adultos 2B;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000865_210304500500005468;;01/12/2024;1M;;;;01/11/2024;01/03/2035;Yes;Long;44367,46;44367,46;01/03/2005;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;44367,46;;;;;;;;;;;;;No;;4,459;0,8500000000000001;02/03/2025;EURIBOR_SWAP;12M;0;;02/03/2025;12M;;2M;0,8500000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000868_210372110500068963;;08/12/2024;1M;;;;08/11/2024;08/07/2034;Yes;Long;37237,18;37237,18;08/07/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;37237,18;;;;;;;;;;;;;No;;4,68;1;09/07/2025;EURIBOR_SWAP;12M;0;;09/07/2025;12M;;2M;1;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000875_210359800500097471;;02/05/2025;6M;;;;02/11/2024;02/05/2026;Yes;Long;4500,25;4500,25;02/05/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4500,25;;;;;;;;;;;;;No;;6,468;2,75;03/05/2025;EURIBOR_SWAP;12M;0;;03/05/2025;12M;;2M;2,75;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;050;263;114107;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;01030202;;F07;Adultos 3;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000880_210370600500040183;;24/12/2024;1M;;;;24/11/2024;24/07/2037;Yes;Long;35048,51;35048,51;24/07/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;35048,51;;;;;;;;;;;;;No;;4,205;0,525;25/07/2025;EURIBOR_SWAP;12M;0;;25/07/2025;12M;;2M;0,525;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F04;Adultos 1B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000887_210372710500008204;;01/12/2024;1M;;;;01/11/2024;01/03/2036;Yes;Long;61524,7;61524,7;14/02/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;61524,7;;;;;;;;;;;;;No;;4,109;0,5;02/03/2025;EURIBOR_SWAP;12M;0;;02/03/2025;12M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F06;Adultos 2B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000898_210348520500108323;;28/12/2024;1M;;;;28/11/2024;28/09/2048;Yes;Long;108208,94;108208,94;28/09/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;108208,94;;;;;;;;;;;;;No;;4,476;0,95;29/09/2025;EURIBOR_SWAP;12M;0;;29/09/2025;12M;;2M;0,95;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;110;112031;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010200;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000906_210376450500011431;;26/12/2024;1M;;;;26/11/2024;26/09/2026;Yes;Long;7616,56;7616,56;26/09/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7616,56;;;;;;;;;;;;;No;;4,226;0,7000000000000001;27/09/2025;EURIBOR_SWAP;12M;0;;27/09/2025;12M;;2M;0,7000000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010200;;F07;Adultos 3;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000908_210329000506576504;;30/11/2024;1M;;;;30/10/2024;31/12/2027;Yes;Long;11836,86;11836,86;31/12/2012;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;11836,86;;;;;;;;;;;;;No;;6,972;2,9499999999999997;01/01/2025;EURIBOR_SWAP;12M;3,5000000000000004;;01/01/2025;12M;;2M;2,9499999999999997;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100090_210328180503155572;;01/12/2024;1M;;;;01/11/2024;01/12/2035;Yes;Long;66738,42;66738,42;01/12/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;66738,42;;;;;;;;;;;;;No;;4,703;1;02/06/2025;EURIBOR_SWAP;12M;0;12,5;02/06/2025;12M;;2M;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F07;Adultos 3;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1000911_210304760500022687;;27/12/2024;1M;;;;27/11/2024;27/01/2030;Yes;Long;56258;56258;27/11/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;56258;;;;;;;;;;;;;No;;4,986;2,0500000000000003;28/11/2025;EURIBOR_SWAP;12M;0;;28/11/2025;12M;;2M;2,0500000000000003;UG;HIPOTECARIOS FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;050;210;113200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;140;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1000927_210301040500031566;;12/12/2024;1M;;;;12/11/2024;12/03/2043;Yes;Long;103966,68;103966,68;12/05/2012;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;103966,68;;;;;;;;;;;;;No;;4,276;0,75;13/09/2025;EURIBOR_SWAP;12M;0;;13/09/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000957_210306230500052991;;27/12/2024;1M;;;;27/11/2024;27/12/2027;Yes;Long;7673,5;7673,5;27/12/2002;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7673,5;;;;;;;;;;;;;No;;5,16;1;28/12/2024;EURIBOR_SWAP;12M;0;;28/12/2024;12M;;2M;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F06;Adultos 2B;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1000974_210320470500015933;;12/12/2024;1M;;;;12/11/2024;12/08/2034;Yes;Long;46652,22;46652,22;12/08/2004;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;46652,22;;;;;;;;;;;;;No;;4,3999999999999995;0,75;13/08/2025;EURIBOR_SWAP;12M;0;;13/08/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F04;Adultos 1B;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100100_210371080500019996;;17/12/2024;1M;;;;17/11/2024;17/02/2025;Yes;Long;2296,22;2296,22;17/02/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2296,22;;;;;;;;;;;;;No;;4,679;1;17/02/2025;EURIBOR_SWAP;12M;2,65;12;17/02/2025;12M;;2M;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030201;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1001045_210342140503269912;;09/12/2024;1M;;;;09/11/2024;09/10/2039;Yes;Long;34300,11;34300,11;09/10/2014;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34300,11;;;;;;;;;;;;;No;;5,666;2,5;10/10/2025;EURIBOR_SWAP;12M;0;;10/10/2025;12M;;2M;2,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F07;Adultos 3;36;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
